"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,140.9,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2003","2003",,,"0","Units",,,3623,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,4.4,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2003","2003",,,"0","Units",,,109846,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,133.1,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2004","2004",,,"0","Units",,,3651,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,4.4,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2004","2004",,,"0","Units",,,107920,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,130.8,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,3499,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,4.2,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2005","2005",,,"0","Units",,,96451,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,117,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,3533,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,4.3,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2006","2006",,,"0","Units",,,90224,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,109.5,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,3376,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,4.1,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,92622,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,112.6,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2008","2008",,,"0","Units",,,89030,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,108.4,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2009","2009",,,"0","Units",,,87693,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,107.1,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2010","2010",,,"0","Units",,,83480,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,103,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2011","2011",,,"0","Units",,,78558,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,97.9,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,3051,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,3.8,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2012","2012",,,"0","Units",,,70511,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,87.7,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,2968,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,3.7,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,65726,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,81.5,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,2968,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,3.7,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,64286,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,79.4,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,2962,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,3.6,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,62129,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,76.1,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,3190,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,3.9,,
"1","Country","DEU","Germany","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2016","2016",,,"0","Units",,,59967,,
"1","Country","DEU","Germany","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,72.8,,
"1","Country","NOR","Norway","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,25,,
"1","Country","NOR","Norway","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,0.5,,
"1","Country","CHL","Chile","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,1628,,
"1","Country","CHL","Chile","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,8.9,,
"1","Country","CHL","Chile","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2016","2016",,,"0","Units",,,27610,,
"1","Country","CHL","Chile","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,151.8,,
"1","Country","MEX","Mexico","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,174850,,
"1","Country","MEX","Mexico","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,144.5,,
"1","Country","MEX","Mexico","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,23952,,
"1","Country","MEX","Mexico","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,19.6,,
"1","Country","CHE","Switzerland","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,45,,
"1","Country","CHE","Switzerland","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,0.5,,
"1","Country","CHE","Switzerland","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2016","2016",,,"0","Units",,,6030,,
"1","Country","CHE","Switzerland","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,72,,
"1","Country","OECD","OECD","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,42514,,
"1","Country","OECD","OECD","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,43454,,
"1","Country","AUS","Australia","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,222,,
"1","Country","AUS","Australia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,0.9,,
"1","Country","AUS","Australia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2016","2016",,,"0","Units",,,56079,,
"1","Country","AUS","Australia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,232.4,,
"1","Country","AUT","Austria","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,44,,
"1","Country","AUT","Austria","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,0.5,,
"1","Country","AUT","Austria","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2016","2016",,,"0","Units",,,2994,,
"1","Country","AUT","Austria","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,34.3,,
"1","Country","BEL","Belgium","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,211,,
"1","Country","BEL","Belgium","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1.9,,
"1","Country","BEL","Belgium","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,12132,,
"1","Country","BEL","Belgium","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,108.2,,
"1","Country","BEL","Belgium","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,221,,
"1","Country","BEL","Belgium","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,2,,
"1","Country","BEL","Belgium","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,11415,,
"1","Country","BEL","Belgium","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,101.2,,
"1","Country","BEL","Belgium","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,170,,
"1","Country","BEL","Belgium","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,1.5,,
"1","Country","BEL","Belgium","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2016","2016",,,"0","Units",,,10072,,
"1","Country","BEL","Belgium","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,88.9,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2001","2001",,,"0","Units",,,315102,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,514.9,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2002","2002",,,"0","Units",,,284670,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,461.8,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2003","2003",,,"0","Units",,,232270,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,374.2,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2004","2004",,,"0","Units",,,199211,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,318.6,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2005","2005",,,"0","Units",,,175368,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,278.4,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2006","2006",,,"0","Units",,,159033,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,250.7,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2013","2013",,,"0","Units",,,775,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,1.2,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2013","2013",,,"0","Units",,,113659,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2013","2013",,,"0","Units",,,172.8,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,746,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,1.1,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2014","2014",,,"0","Units",,,110240,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,166.5,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,799,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,1.2,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2015","2015",,,"0","Units",,,113171,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2015","2015",,,"0","Units",,,169.9,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2016","2016",,,"0","Units",,,923,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,1.4,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2016","2016",,,"0","Units",,,110162,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2016","2016",,,"0","Units",,,164.8,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2014","2014",,,"0","Units",,,592,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2014","2014",,,"0","Units",,,0.9,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2015","2015",,,"0","Units",,,655,,
